realtime_start,date,value,realtime_end
2018-11-07,2004-06-01,18649,2018-11-07
2018-11-07,2004-07-01,18927,2018-11-07
2018-11-07,2004-08-01,19178,2018-11-07
2018-11-07,2004-09-01,19472,2018-11-07
2018-11-07,2004-10-01,19675,2018-11-07
2018-11-07,2004-11-01,19789,2018-11-07
2018-11-07,2004-12-01,19942,2018-11-07
2018-11-07,2005-01-01,20237,2018-11-07
2018-11-07,2005-02-01,20175,2018-11-07
2018-11-07,2005-03-01,20506,2018-11-07
2018-11-07,2005-04-01,20741,2018-11-07
2018-11-07,2005-05-01,20568,2018-11-07
2018-11-07,2005-06-01,21024,2018-11-07
2018-11-07,2005-07-01,20988,2018-11-07
2018-11-07,2005-08-01,21767,2018-11-07
2018-11-07,2005-09-01,21951,2018-11-07
2018-11-07,2005-10-01,22255,2018-11-07
2018-11-07,2005-11-01,22461,2018-11-07
2018-11-07,2005-12-01,22827,2018-11-07
2018-11-07,2006-01-01,22574,2018-11-07
2018-11-07,2006-02-01,23068,2018-11-07
2018-11-07,2006-03-01,23677,2018-11-07
2018-11-07,2006-04-01,23305,2018-11-07
2018-11-07,2006-05-01,23794,2018-11-07
2018-11-07,2006-06-01,23762,2018-11-07
2018-11-07,2006-07-01,23638,2018-11-07
2018-11-07,2006-08-01,24225,2018-11-07
2018-11-07,2006-09-01,24206,2018-11-07
2018-11-07,2006-10-01,24349,2018-11-07
2018-11-07,2006-11-01,24259,2018-11-07
2018-11-07,2006-12-01,24206,2018-11-07
2018-11-07,2007-01-01,24243,2018-11-07
2018-11-07,2007-02-01,25505,2018-11-07
2018-11-07,2007-03-01,25034,2018-11-07
2018-11-07,2007-04-01,25303,2018-11-07
2018-11-07,2007-05-01,25271,2018-11-07
2018-11-07,2007-06-01,25462,2018-11-07
2018-11-07,2007-07-01,25970,2018-11-07
2018-11-07,2007-08-01,25826,2018-11-07
2018-11-07,2007-09-01,26112,2018-11-07
2018-11-07,2007-10-01,26397,2018-11-07
2018-11-07,2007-11-01,27065,2018-11-07
2018-11-07,2007-12-01,26268,2018-11-07
2018-11-07,2008-01-01,26019,2018-11-07
2018-11-07,2008-02-01,26101,2018-11-07
2018-11-07,2008-03-01,26530,2018-11-07
2018-11-07,2008-04-01,27243,2018-11-07
2018-11-07,2008-05-01,27526,2018-11-07
2018-11-07,2008-06-01,27403,2018-11-07
2018-11-07,2008-07-01,27823,2018-11-07
2018-11-07,2008-08-01,27374,2018-11-07
2018-11-07,2008-09-01,27258,2018-11-07
2018-11-07,2008-10-01,26333,2018-11-07
2018-11-07,2008-11-01,25149,2018-11-07
2018-11-07,2008-12-01,24751,2018-11-07
2018-11-07,2009-01-01,25049,2018-11-07
2018-11-07,2009-02-01,25241,2018-11-07
2018-11-07,2009-03-01,24941,2018-11-07
2018-11-07,2009-04-01,24932,2018-11-07
2018-11-07,2009-05-01,25159,2018-11-07
2018-11-07,2009-06-01,25768,2018-11-07
2018-11-07,2009-07-01,26110,2018-11-07
2018-11-07,2009-08-01,26150,2018-11-07
2018-11-07,2009-09-01,26339,2018-11-07
2018-11-07,2009-10-01,26634,2018-11-07
2018-11-07,2009-11-01,26666,2018-11-07
2018-11-07,2009-12-01,26984,2018-11-07
2018-11-07,2010-01-01,27280,2018-11-07
2018-11-07,2010-02-01,27256,2018-11-07
2018-11-07,2010-03-01,27817,2018-11-07
2018-11-07,2010-04-01,27745,2018-11-07
2018-11-07,2010-05-01,27775,2018-11-07
2018-11-07,2010-06-01,28462,2018-11-07
2018-11-07,2010-07-01,28095,2018-11-07
2018-11-07,2010-08-01,28774,2018-11-07
2018-11-07,2010-09-01,28884,2018-11-07
2018-11-07,2010-10-01,28976,2018-11-07
2018-11-07,2010-11-01,28951,2018-11-07
2018-11-07,2010-12-01,29672,2018-11-07
2018-11-07,2011-01-01,30567,2018-11-07
2018-11-07,2011-02-01,30117,2018-11-07
2018-11-07,2011-03-01,30452,2018-11-07
2018-11-07,2011-04-01,30737,2018-11-07
2018-11-07,2011-05-01,30948,2018-11-07
2018-11-07,2011-06-01,31136,2018-11-07
2018-11-07,2011-07-01,31209,2018-11-07
2018-11-07,2011-08-01,31632,2018-11-07
2018-11-07,2011-09-01,31447,2018-11-07
2018-11-07,2011-10-01,32521,2018-11-07
2018-11-07,2011-11-01,32785,2018-11-07
2018-11-07,2011-12-01,32538,2018-11-07
2018-11-07,2012-01-01,32378,2018-11-07
2018-11-07,2012-02-01,32880,2018-11-07
2018-11-07,2012-03-01,32856,2018-11-07
2018-11-07,2012-04-01,33173,2018-11-07
2018-11-07,2012-05-01,33794,2018-11-07
2018-11-07,2012-06-01,33729,2018-11-07
2018-11-07,2012-07-01,34177,2018-11-07
2018-11-07,2012-08-01,34423,2018-11-07
2018-11-07,2012-09-01,34771,2018-11-07
2018-11-07,2012-10-01,34714,2018-11-07
2018-11-07,2012-11-01,35330,2018-11-07
2018-11-07,2012-12-01,35322,2018-11-07
2018-11-07,2013-01-01,35721,2018-11-07
2018-11-07,2013-02-01,35697,2018-11-07
2018-11-07,2013-03-01,35610,2018-11-07
2018-11-07,2013-04-01,35336,2018-11-07
2018-11-07,2013-05-01,35347,2018-11-07
2018-11-07,2013-06-01,35600,2018-11-07
2018-11-07,2013-07-01,35858,2018-11-07
