realtime_start,date,value,realtime_end
2018-11-07,2003-01-01,35669,2018-11-07
2018-11-07,2003-02-01,35570,2018-11-07
2018-11-07,2003-03-01,35549,2018-11-07
2018-11-07,2003-04-01,35638,2018-11-07
2018-11-07,2003-05-01,35225,2018-11-07
2018-11-07,2003-06-01,35676,2018-11-07
2018-11-07,2003-07-01,35957,2018-11-07
2018-11-07,2003-08-01,35890,2018-11-07
2018-11-07,2003-09-01,35918,2018-11-07
2018-11-07,2003-10-01,35763,2018-11-07
2018-11-07,2003-11-01,35679,2018-11-07
2018-11-07,2003-12-01,35808,2018-11-07
2018-11-07,2004-01-01,36402,2018-11-07
2018-11-07,2004-02-01,35890,2018-11-07
2018-11-07,2004-03-01,36365,2018-11-07
2018-11-07,2004-04-01,36312,2018-11-07
2018-11-07,2004-05-01,36528,2018-11-07
2018-11-07,2004-06-01,36508,2018-11-07
2018-11-07,2004-07-01,36526,2018-11-07
2018-11-07,2004-08-01,36680,2018-11-07
2018-11-07,2004-09-01,36951,2018-11-07
2018-11-07,2004-10-01,37078,2018-11-07
2018-11-07,2004-11-01,37286,2018-11-07
2018-11-07,2004-12-01,37423,2018-11-07
2018-11-07,2005-01-01,37628,2018-11-07
2018-11-07,2005-02-01,37553,2018-11-07
2018-11-07,2005-03-01,37645,2018-11-07
2018-11-07,2005-04-01,38049,2018-11-07
2018-11-07,2005-05-01,37908,2018-11-07
2018-11-07,2005-06-01,38143,2018-11-07
2018-11-07,2005-07-01,37960,2018-11-07
2018-11-07,2005-08-01,38320,2018-11-07
2018-11-07,2005-09-01,38577,2018-11-07
2018-11-07,2005-10-01,38559,2018-11-07
2018-11-07,2005-11-01,38508,2018-11-07
2018-11-07,2005-12-01,38847,2018-11-07
2018-11-07,2006-01-01,38254,2018-11-07
2018-11-07,2006-02-01,38889,2018-11-07
2018-11-07,2006-03-01,38866,2018-11-07
2018-11-07,2006-04-01,38891,2018-11-07
2018-11-07,2006-05-01,39242,2018-11-07
2018-11-07,2006-06-01,39372,2018-11-07
2018-11-07,2006-07-01,39411,2018-11-07
2018-11-07,2006-08-01,39705,2018-11-07
2018-11-07,2006-09-01,39356,2018-11-07
2018-11-07,2006-10-01,40002,2018-11-07
2018-11-07,2006-11-01,39989,2018-11-07
2018-11-07,2006-12-01,40153,2018-11-07
2018-11-07,2007-01-01,40253,2018-11-07
2018-11-07,2007-02-01,40646,2018-11-07
2018-11-07,2007-03-01,40572,2018-11-07
2018-11-07,2007-04-01,40416,2018-11-07
2018-11-07,2007-05-01,40740,2018-11-07
2018-11-07,2007-06-01,40870,2018-11-07
2018-11-07,2007-07-01,41044,2018-11-07
2018-11-07,2007-08-01,40954,2018-11-07
2018-11-07,2007-09-01,41095,2018-11-07
2018-11-07,2007-10-01,41379,2018-11-07
2018-11-07,2007-11-01,41868,2018-11-07
2018-11-07,2007-12-01,41998,2018-11-07
2018-11-07,2008-01-01,42159,2018-11-07
2018-11-07,2008-02-01,42016,2018-11-07
2018-11-07,2008-03-01,42168,2018-11-07
2018-11-07,2008-04-01,42584,2018-11-07
2018-11-07,2008-05-01,42549,2018-11-07
2018-11-07,2008-06-01,42683,2018-11-07
2018-11-07,2008-07-01,42899,2018-11-07
2018-11-07,2008-08-01,43063,2018-11-07
2018-11-07,2008-09-01,42834,2018-11-07
2018-11-07,2008-10-01,42768,2018-11-07
2018-11-07,2008-11-01,42496,2018-11-07
2018-11-07,2008-12-01,42136,2018-11-07
2018-11-07,2009-01-01,42771,2018-11-07
2018-11-07,2009-02-01,42101,2018-11-07
2018-11-07,2009-03-01,42069,2018-11-07
2018-11-07,2009-04-01,42288,2018-11-07
2018-11-07,2009-05-01,42300,2018-11-07
2018-11-07,2009-06-01,42530,2018-11-07
2018-11-07,2009-07-01,42480,2018-11-07
2018-11-07,2009-08-01,42401,2018-11-07
2018-11-07,2009-09-01,42691,2018-11-07
2018-11-07,2009-10-01,42763,2018-11-07
2018-11-07,2009-11-01,42808,2018-11-07
2018-11-07,2009-12-01,43192,2018-11-07
2018-11-07,2010-01-01,43028,2018-11-07
2018-11-07,2010-02-01,43735,2018-11-07
2018-11-07,2010-03-01,43304,2018-11-07
2018-11-07,2010-04-01,43186,2018-11-07
2018-11-07,2010-05-01,43266,2018-11-07
2018-11-07,2010-06-01,42963,2018-11-07
2018-11-07,2010-07-01,43011,2018-11-07
2018-11-07,2010-08-01,43258,2018-11-07
2018-11-07,2010-09-01,43601,2018-11-07
2018-11-07,2010-10-01,43493,2018-11-07
2018-11-07,2010-11-01,44077,2018-11-07
2018-11-07,2010-12-01,44184,2018-11-07
2018-11-07,2011-01-01,44684,2018-11-07
2018-11-07,2011-02-01,44961,2018-11-07
2018-11-07,2011-03-01,45068,2018-11-07
2018-11-07,2011-04-01,45723,2018-11-07
2018-11-07,2011-05-01,45365,2018-11-07
2018-11-07,2011-06-01,45791,2018-11-07
2018-11-07,2011-07-01,45797,2018-11-07
2018-11-07,2011-08-01,46034,2018-11-07
2018-11-07,2011-09-01,45840,2018-11-07
2018-11-07,2011-10-01,46047,2018-11-07
2018-11-07,2011-11-01,46185,2018-11-07
2018-11-07,2011-12-01,46035,2018-11-07
2018-11-07,2012-01-01,46248,2018-11-07
2018-11-07,2012-02-01,46353,2018-11-07
2018-11-07,2012-03-01,46753,2018-11-07
2018-11-07,2012-04-01,46927,2018-11-07
2018-11-07,2012-05-01,46873,2018-11-07
2018-11-07,2012-06-01,46842,2018-11-07
2018-11-07,2012-07-01,46956,2018-11-07
2018-11-07,2012-08-01,47013,2018-11-07
2018-11-07,2012-09-01,47131,2018-11-07
2018-11-07,2012-10-01,47449,2018-11-07
2018-11-07,2012-11-01,47310,2018-11-07
2018-11-07,2012-12-01,47097,2018-11-07
2018-11-07,2013-01-01,47266,2018-11-07
2018-11-07,2013-02-01,47693,2018-11-07
2018-11-07,2013-03-01,47531,2018-11-07
2018-11-07,2013-04-01,47294,2018-11-07
2018-11-07,2013-05-01,47682,2018-11-07
2018-11-07,2013-06-01,47711,2018-11-07
2018-11-07,2013-07-01,48013,2018-11-07
2018-11-07,2013-08-01,48038,2018-11-07
