realtime_start,obs_date,revenue,realtime_end
11/7/18,3/1/09,15532,11/7/18
11/7/18,4/1/09,15638,11/7/18
11/7/18,5/1/09,15727,11/7/18
11/7/18,6/1/09,15427,11/7/18
11/7/18,7/1/09,15493,11/7/18
11/7/18,8/1/09,15539,11/7/18
11/7/18,9/1/09,15493,11/7/18
11/7/18,10/1/09,15620,11/7/18
11/7/18,11/1/09,15482,11/7/18
11/7/18,12/1/09,15459,11/7/18
11/7/18,1/1/10,15578,11/7/18
11/7/18,2/1/10,15483,11/7/18
11/7/18,3/1/10,15757,11/7/18
11/7/18,4/1/10,15547,11/7/18
11/7/18,5/1/10,15366,11/7/18
11/7/18,6/1/10,15361,11/7/18
11/7/18,7/1/10,15227,11/7/18
11/7/18,8/1/10,15236,11/7/18
11/7/18,9/1/10,15193,11/7/18
11/7/18,10/1/10,15151,11/7/18
11/7/18,11/1/10,15698,11/7/18
11/7/18,12/1/10,15320,11/7/18
11/7/18,1/1/11,15248,11/7/18
11/7/18,2/1/11,15452,11/7/18
11/7/18,3/1/11,15319,11/7/18
11/7/18,4/1/11,15603,11/7/18
11/7/18,5/1/11,15272,11/7/18
11/7/18,6/1/11,15585,11/7/18
11/7/18,7/1/11,15246,11/7/18
11/7/18,8/1/11,15098,11/7/18
11/7/18,9/1/11,15297,11/7/18
11/7/18,10/1/11,15128,11/7/18
11/7/18,11/1/11,15151,11/7/18
11/7/18,12/1/11,15132,11/7/18
11/7/18,1/1/12,15037,11/7/18
11/7/18,2/1/12,15192,11/7/18
11/7/18,3/1/12,15213,11/7/18
11/7/18,4/1/12,14848,11/7/18
11/7/18,5/1/12,14670,11/7/18
11/7/18,6/1/12,14756,11/7/18
11/7/18,7/1/12,14802,11/7/18
11/7/18,8/1/12,14771,11/7/18
11/7/18,9/1/12,14663,11/7/18
11/7/18,10/1/12,14560,11/7/18
11/7/18,11/1/12,14462,11/7/18
11/7/18,12/1/12,14442,11/7/18
11/7/18,1/1/13,14769,11/7/18
11/7/18,2/1/13,14496,11/7/18
11/7/18,3/1/13,14333,11/7/18
11/7/18,4/1/13,14239,11/7/18
11/7/18,5/1/13,14295,11/7/18
11/7/18,6/1/13,14145,11/7/18
11/7/18,7/1/13,14090,11/7/18
11/7/18,8/1/13,14059,11/7/18
11/7/18,9/1/13,14124,11/7/18
11/7/18,10/1/13,14239,11/7/18
11/7/18,11/1/13,14074,11/7/18
11/7/18,12/1/13,13924,11/7/18
11/7/18,1/1/14,13694,11/7/18
11/7/18,2/1/14,14069,11/7/18
11/7/18,3/1/14,14030,11/7/18
11/7/18,4/1/14,14348,11/7/18
11/7/18,5/1/14,14142,11/7/18
11/7/18,6/1/14,13983,11/7/18
11/7/18,7/1/14,14084,11/7/18
11/7/18,8/1/14,14081,11/7/18
11/7/18,9/1/14,13890,11/7/18
11/7/18,10/1/14,13898,11/7/18
11/7/18,11/1/14,13930,11/7/18
11/7/18,12/1/14,13933,11/7/18
11/7/18,1/1/15,13907,11/7/18
11/7/18,2/1/15,13686,11/7/18
11/7/18,3/1/15,14043,11/7/18
11/7/18,4/1/15,13430,11/7/18
11/7/18,5/1/15,13792,11/7/18
11/7/18,6/1/15,13670,11/7/18
11/7/18,7/1/15,13638,11/7/18
11/7/18,8/1/15,13574,11/7/18
11/7/18,9/1/15,13610,11/7/18
11/7/18,10/1/15,13578,11/7/18
11/7/18,11/1/15,13618,11/7/18
11/7/18,12/1/15,13637,11/7/18
11/7/18,1/1/16,13038,11/7/18
11/7/18,2/1/16,13018,11/7/18
11/7/18,3/1/16,13114,11/7/18
11/7/18,4/1/16,12828,11/7/18
11/7/18,5/1/16,12699,11/7/18
11/7/18,6/1/16,12890,11/7/18
11/7/18,7/1/16,12702,11/7/18
11/7/18,8/1/16,12655,11/7/18
11/7/18,9/1/16,12557,11/7/18
11/7/18,10/1/16,12432,11/7/18
11/7/18,11/1/16,12325,11/7/18
11/7/18,12/1/16,12465,11/7/18
11/7/18,1/1/17,12654,11/7/18
11/7/18,2/1/17,12450,11/7/18
11/7/18,3/1/17,12524,11/7/18
11/7/18,4/1/17,12594,11/7/18
11/7/18,5/1/17,12447,11/7/18
11/7/18,6/1/17,12479,11/7/18
11/7/18,7/1/17,12523,11/7/18
11/7/18,8/1/17,12538,11/7/18
11/7/18,9/1/17,12554,11/7/18
11/7/18,10/1/17,12556,11/7/18
11/7/18,11/1/17,12542,11/7/18
11/7/18,12/1/17,12504,11/7/18
11/7/18,1/1/18,12442,11/7/18
11/7/18,2/1/18,12418,11/7/18
11/7/18,3/1/18,12435,11/7/18
11/7/18,4/1/18,12497,11/7/18
11/7/18,5/1/18,12685,11/7/18
11/7/18,6/1/18,12412,11/7/18
11/7/18,7/1/18,12567,11/7/18
11/7/18,8/1/18,12454,11/7/18
11/7/18,9/1/18,12360,11/7/18
