realtime_start,obs_date,revenue,realtime_end
11/7/18,8/1/04,15588,11/7/18
11/7/18,9/1/04,14224,11/7/18
11/7/18,10/1/04,15570,11/7/18
11/7/18,11/1/04,17230,11/7/18
11/7/18,12/1/04,28406,11/7/18
11/7/18,1/1/05,12046,11/7/18
11/7/18,2/1/05,13878,11/7/18
11/7/18,3/1/05,15727,11/7/18
11/7/18,4/1/05,15708,11/7/18
11/7/18,5/1/05,15989,11/7/18
11/7/18,6/1/05,15559,11/7/18
11/7/18,7/1/05,15218,11/7/18
11/7/18,8/1/05,16697,11/7/18
11/7/18,9/1/05,14960,11/7/18
11/7/18,10/1/05,16509,11/7/18
11/7/18,11/1/05,18402,11/7/18
11/7/18,12/1/05,30276,11/7/18
11/7/18,1/1/06,12893,11/7/18
11/7/18,2/1/06,14474,11/7/18
11/7/18,3/1/06,16386,11/7/18
11/7/18,4/1/06,16848,11/7/18
11/7/18,5/1/06,17103,11/7/18
11/7/18,6/1/06,16505,11/7/18
11/7/18,7/1/06,16275,11/7/18
11/7/18,8/1/06,17832,11/7/18
11/7/18,9/1/06,16767,11/7/18
11/7/18,10/1/06,17253,11/7/18
11/7/18,11/1/06,19391,11/7/18
11/7/18,12/1/06,31462,11/7/18
11/7/18,1/1/07,13927,11/7/18
11/7/18,2/1/07,15077,11/7/18
11/7/18,3/1/07,18045,11/7/18
11/7/18,4/1/07,17096,11/7/18
11/7/18,5/1/07,18474,11/7/18
11/7/18,6/1/07,17289,11/7/18
11/7/18,7/1/07,16883,11/7/18
11/7/18,8/1/07,18850,11/7/18
11/7/18,9/1/07,16765,11/7/18
11/7/18,10/1/07,17614,11/7/18
11/7/18,11/1/07,20550,11/7/18
11/7/18,12/1/07,30635,11/7/18
11/7/18,1/1/08,14173,11/7/18
11/7/18,2/1/08,15876,11/7/18
11/7/18,3/1/08,17770,11/7/18
11/7/18,4/1/08,17103,11/7/18
11/7/18,5/1/08,19084,11/7/18
11/7/18,6/1/08,17007,11/7/18
11/7/18,7/1/08,17369,11/7/18
11/7/18,8/1/08,19041,11/7/18
11/7/18,9/1/08,15882,11/7/18
11/7/18,10/1/08,16796,11/7/18
11/7/18,11/1/08,18756,11/7/18
11/7/18,12/1/08,26726,11/7/18
11/7/18,1/1/09,13387,11/7/18
11/7/18,2/1/09,14684,11/7/18
11/7/18,3/1/09,15563,11/7/18
