realtime_start,obs_date,revenue,realtime_end
11/7/18,5/1/12,33794,11/7/18
11/7/18,6/1/12,33729,11/7/18
11/7/18,7/1/12,34177,11/7/18
11/7/18,8/1/12,34423,11/7/18
11/7/18,9/1/12,34771,11/7/18
11/7/18,10/1/12,34714,11/7/18
11/7/18,11/1/12,35330,11/7/18
11/7/18,12/1/12,35322,11/7/18
11/7/18,1/1/13,35721,11/7/18
11/7/18,2/1/13,35697,11/7/18
11/7/18,3/1/13,35610,11/7/18
11/7/18,4/1/13,35336,11/7/18
11/7/18,5/1/13,35347,11/7/18
11/7/18,6/1/13,35600,11/7/18
11/7/18,7/1/13,35858,11/7/18
11/7/18,8/1/13,36044,11/7/18
11/7/18,9/1/13,35952,11/7/18
11/7/18,10/1/13,35955,11/7/18
11/7/18,11/1/13,36795,11/7/18
11/7/18,12/1/13,37917,11/7/18
11/7/18,1/1/14,36827,11/7/18
11/7/18,2/1/14,37737,11/7/18
11/7/18,3/1/14,38253,11/7/18
11/7/18,4/1/14,38368,11/7/18
11/7/18,5/1/14,38441,11/7/18
11/7/18,6/1/14,39279,11/7/18
11/7/18,7/1/14,39110,11/7/18
11/7/18,8/1/14,39618,11/7/18
11/7/18,9/1/14,39720,11/7/18
11/7/18,10/1/14,40117,11/7/18
11/7/18,11/1/14,40427,11/7/18
11/7/18,12/1/14,40533,11/7/18
11/7/18,1/1/15,40439,11/7/18
11/7/18,2/1/15,41366,11/7/18
11/7/18,3/1/15,41277,11/7/18
11/7/18,4/1/15,41677,11/7/18
11/7/18,5/1/15,41593,11/7/18
11/7/18,6/1/15,41878,11/7/18
11/7/18,7/1/15,42564,11/7/18
11/7/18,8/1/15,42691,11/7/18
11/7/18,9/1/15,43135,11/7/18
11/7/18,10/1/15,43478,11/7/18
11/7/18,11/1/15,43438,11/7/18
11/7/18,12/1/15,43728,11/7/18
11/7/18,1/1/16,44485,11/7/18
11/7/18,2/1/16,44627,11/7/18
11/7/18,3/1/16,44780,11/7/18
11/7/18,4/1/16,45427,11/7/18
11/7/18,5/1/16,46229,11/7/18
11/7/18,6/1/16,46772,11/7/18
11/7/18,7/1/16,46858,11/7/18
11/7/18,8/1/16,47076,11/7/18
11/7/18,9/1/16,47438,11/7/18
11/7/18,10/1/16,48050,11/7/18
11/7/18,11/1/16,48031,11/7/18
11/7/18,12/1/16,48849,11/7/18
11/7/18,1/1/17,49187,11/7/18
11/7/18,2/1/17,49300,11/7/18
11/7/18,3/1/17,49728,11/7/18
11/7/18,4/1/17,50470,11/7/18
11/7/18,5/1/17,51146,11/7/18
11/7/18,6/1/17,51441,11/7/18
11/7/18,7/1/17,51901,11/7/18
11/7/18,8/1/17,52226,11/7/18
11/7/18,9/1/17,52142,11/7/18
11/7/18,10/1/17,52285,11/7/18
11/7/18,11/1/17,54275,11/7/18
11/7/18,12/1/17,54500,11/7/18
11/7/18,1/1/18,53845,11/7/18
11/7/18,2/1/18,54449,11/7/18
11/7/18,3/1/18,54958,11/7/18
11/7/18,4/1/18,55613,11/7/18
11/7/18,5/1/18,55765,11/7/18
11/7/18,6/1/18,56257,11/7/18
11/7/18,7/1/18,57147,11/7/18
11/7/18,8/1/18,57436,11/7/18
11/7/18,9/1/18,58063,11/7/18
